COPD_number,Some college or associate's degree 2014-18,Active Patient Care Primary Care Physicians per 100000 Population 2018 (AAMC),Total Hospitals (2019),19-Oct,High school diploma only 2014-18,Employed_2018,Family Medicine/General Practice Primary Care (2019),Active Physicians per 100000 Population 2018 (AAMC),CI90UBINC_2018,Percent of Population Aged 60+,Median_Household_Income_2018,R_DOMESTIC_MIG_2018,Hawaiian/Pacific Islander-alone pop,Bachelor's degree or higher 2014-18,R_INTERNATIONAL_MIG_2018,Total Specialist Physicians (2019),Unemployed_2018,Total physician assistants (2019),anycondition_prevalence,N_POP_CHG_2018,Active Primary Care Physicians per 100000 Population 2018 (AAMC),White-alone pop,diabetes_number,Two or more races pop,GQ_ESTIMATES_2018,CI90LBINC_2018,CKD_prevalence,Less than a high school diploma 2014-18,county_pop2018_18 and older,Active Patient Care General Surgeons per 100000 Population 2018 (AAMC),70-79,80+,0-9,Total nurse practitioners (2019),diabetes_prevalence,Heart disease_prevalence,50-59,CKD_number,Active General Surgeons per 100000 Population 2018 (AAMC),COPD_prevalence,POP_ESTIMATE_2018,Obesity_prevalence,Asian-alone pop,20-29,Native American/American Indian-alone pop,Civilian_labor_force_2018,Population Aged 60+,40-49,30-39,Total Active Patient Care Physicians per 100000 Population 2018 (AAMC),R_NET_MIG_2018,Black-alone pop,R_death_2018,60-69,anycondition_number,R_birth_2018,Heart disease_number,Internal Medicine Primary Care (2019)
4842,20001,97.6,0.761271666,12805,18724,47382,26.11161815,386.0,111281,20.0,106270,156,102,19212,9,209.0756504,1739,35.03372208,42.3,638,116.2,74831,7977,2852,642,101259,2.7,3773,70703,7.5,6205,2984,10677,50.8986236,11.3,6.3,15322,1898,9.6,6.8,92003,30.8,1738,10650,419,49121,18153,11354,11332,306.1,120,12061,8.1,10674,29910,9.8,4440,86.60226474
7639,21679,78.1,0.978202207,10658,22602,38670,35.14540786,255.0,44351,26.4,41869,55,96,9789,9,130.8258112,1829,37.04940859,49.3,-151,86.2,70401,10773,1835,1029,39387,3.8,11394,72303,6.2,8255,4374,9633,41.19803402,14.9,9.6,13927,2781,7.1,10.6,90690,36.9,609,10196,549,40499,24175,11293,9422,223.5,171,17200,12.9,12932,35630,9.6,6913,44.15010854
3375,9601,94.8,0.344975944,4724,11503,16746,13.46653083,375.1,55617,23.2,52658,13,22,4707,12,101.6390571,870,18.48115103,49.1,-147,112.9,36538,4289,817,2670,49699,3.3,3821,32754,7.4,3128,1718,4126,26.20778091,13.1,8.7,6365,1075,10.2,10.3,40612,37.5,241,5311,323,17616,9631,4914,4830,304.1,116,2671,10.2,5496,16079,9.5,2859,43.05964797
967,1293,75.8,0.337701165,1285,2934,3607,3.83012967,260.3,45299,23.2,40842,214,3,964,0,16.01515715,219,1.639346795,55.6,13,84.1,8157,1198,123,584,36385,4.0,1600,7655,7.8,804,404,1217,5.052693382,15.7,10.5,1276,306,9.1,12.6,9960,39.8,39,1235,40,3826,2320,1293,1221,231.8,416,1598,12.5,1225,4258,11.5,807,5.35833431
13660,59196,87.1,2.098764051,28630,33611,97619,88.84962686,279.6,53753,23.8,50945,101,662,39260,40,343.5834597,5093,46.28388577,40.7,2049,96.2,198672,19770,10581,5457,48137,3.2,15823,185043,6.2,18152,10492,25535,90.11239298,10.7,7.1,26548,5984,7.2,7.4,231256,31.6,11435,41860,5728,102712,53616,23656,26995,243.8,144,4178,10.4,29388,75253,10.8,13119,130.7372158
969,3159,87.2,0.194674863,1740,3363,6029,6.302468551,284.4,60245,26.1,55357,347,5,1882,3,22.26164313,305,2.59427678,48.3,-53,99.6,12812,1157,186,410,50469,3.3,934,10227,5.8,974,807,1590,5.166691678,11.3,8.4,1853,339,7.0,9.5,13264,34.2,66,1530,50,6334,3522,1530,1516,240.5,76,145,13.6,1724,4937,12.1,857,10.04709679
3165,8853,81.7,0.490240247,5095,11694,21465,19.0427696,263.2,59565,27.1,55283,161,20,6177,25,60.01357693,627,10.73421875,45.5,226,90.3,40772,4233,806,427,51001,3.4,4041,34277,6.3,4369,2279,4985,22.86766486,12.3,8.7,6175,1152,7.3,9.2,43497,33.2,502,4749,187,22092,11604,5016,4928,231.8,49,1210,10.7,5901,15597,11.3,2982,21.69313094
7167,23508,119.7,2.735411729,13031,27228,53621,89.94677392,330.2,53661,22.6,49935,309,42,16540,5,180.5371741,1828,44.7320271,45.6,110,128.9,98943,9865,2546,2875,46209,3.1,7241,84347,11.7,8160,4718,13023,88.49861477,11.7,7.9,15659,2619,12.1,8.5,107679,33.6,944,12881,464,55449,24289,12950,13490,305.7,402,4740,9.9,13767,38484,11.2,6704,64.76489535
2518,7034,119.7,0.87240325,3341,8674,16420,28.68667159,330.2,60645,35.2,56211,87,6,8561,9,57.57861453,568,14.26635904,40.3,152,128.9,33239,3343,459,503,51777,3.6,1877,28611,11.7,4348,2175,2980,28.22481104,11.7,9.1,5090,1020,12.1,8.8,34342,27.2,290,3304,129,16988,11973,3807,3323,305.7,97,219,12.3,5974,11537,8.0,2594,20.6554299
5159,14066,77.8,1.206258189,9506,18263,35815,26.07615528,253.1,70000,19.5,66006,145,85,8712,40,105.9724042,1160,12.50312836,49.5,858,85.1,63419,6683,1166,703,62012,3.0,5856,54065,7.4,4725,2126,9015,60.29193103,12.4,7.8,10335,1612,8.1,9.5,71012,37.2,478,8477,441,36975,13369,9283,9311,225.8,426,5423,9.4,8234,26771,12.3,4211,37.62476629
1025,3261,66.5,0.307329302,2345,3629,6731,5.648277733,224.8,58482,19.8,53059,550,8,1857,6,19.91940476,238,3.433508821,49.5,-138,72.9,15277,1728,316,1691,47636,3.4,2491,12612,5.4,1045,728,2357,5.817514519,13.7,8.3,2005,431,6.2,8.1,16866,38.2,129,2322,229,6969,3440,2044,2288,199.9,339,907,10.0,1732,6242,13.5,1051,6.381637139
40499,162067,87.2,13.62884018,121163,116273,492726,441.2245905,284.4,96627,20.3,93540,116,507,309562,73,1558.497959,15924,181.6206937,33.2,-2073,99.6,739711,62696,18765,12828,90453,2.5,46996,718037,5.8,60860,34396,112199,361.7108759,8.7,5.5,132467,18307,7.0,5.6,928589,25.3,117174,115315,3679,508650,189208,119245,122287,240.5,341,48753,7.1,110657,238307,11.2,39688,703.3793398
1499,2850,79.0,0.307486617,1897,4431,5994,6.895765445,273.1,42989,27.8,39392,359,9,1599,6,27.38395159,205,1.676054101,50.1,1,86.6,14768,1745,271,201,35795,3.9,2097,11980,6.3,1489,885,1881,8.61214566,14.6,10.7,2251,467,7.0,12.5,15441,35.7,121,1515,175,6199,4322,1672,1722,236.3,69,97,13.7,2129,5997,10.6,1277,9.60517621
1230,2581,61.2,0.463652801,1521,3148,5114,5.137647705,191.3,35959,19.3,32692,107,14,1133,2,15.83444566,285,0.501119694,55.6,-158,65.9,5649,1981,160,2441,29425,4.2,3094,11240,6.7,866,539,1510,9.769492354,17.6,9.4,1674,474,7.1,10.9,13987,42.4,137,2510,58,5399,2813,1786,2042,174.8,438,7969,11.4,1539,6251,10.7,1060,5.521683358
1772,4286,71.9,0.309077687,3234,5503,8805,7.270786137,228.7,46483,20.0,42785,22,26,1857,0,27.25852041,562,7.091734236,52.3,-95,79.1,11194,2894,347,286,39087,4.1,3059,16581,6.1,1533,702,3124,10.26351077,17.5,8.9,3043,679,7.0,10.7,22423,37.7,129,2733,97,9367,4540,2640,2599,202.9,264,10630,10.2,2815,8670,13.2,1477,10.61095673
794,1940,72.9,0.187493202,1015,2135,3335,3.392734136,230.9,52325,27.1,47658,255,1,756,3,11.52815347,248,1.760650452,50.0,-42,77.3,7461,951,185,127,42991,3.6,837,6288,7.6,731,417,878,5.239095766,15.1,10.5,1068,229,8.3,12.6,7979,37.0,38,835,25,3583,2211,1024,879,214.6,21,269,13.5,1132,3145,8.8,663,3.526657852
156,550,80.5,0.120117946,350,454,1275,1.545978454,227.6,65875,28.9,64399,155,2,453,40,3.295034012,31,0.718979359,47.8,15,88.0,2385,238,44,149,62923,3.3,168,1942,6.3,195,178,326,1.418947245,12.3,8.3,312,63,6.8,8.0,2516,37.9,37,319,19,1306,729,249,228,206.5,53,29,8.8,359,929,14.4,160,1.04131025
8091,14426,80.1,0.755581268,8684,21110,25794,28.83047421,265.2,42784,29.2,39578,85,101,6417,6,101.3349385,1303,21.21546852,56.1,778,86.8,59598,10149,1291,1422,36372,4.5,9887,58288,6.0,7820,3864,8670,43.03679483,17.4,12.0,10441,2599,6.9,13.9,74163,38.3,494,8230,533,27097,21116,7710,7602,240.7,223,12146,13.4,11142,32706,11.5,7011,40.37310971
5499,12190,83.7,0.993546484,7344,18549,22355,27.68614584,292.7,46481,24.5,43031,152,10,6110,47,116.675134,1335,11.45139144,54.9,-245,93.7,57179,6751,958,669,39581,3.5,5755,46857,7.1,5118,2609,6850,30.92797535,14.4,9.7,8381,1658,8.3,11.7,59866,39.5,282,7025,143,23690,14970,7679,7108,248.6,362,1294,12.6,7752,25732,10.1,4523,40.48957991
560,1173,88.2,0.094333048,476,2385,2559,3.414951129,320.5,53609,36.1,48998,160,0,851,39,12.68850595,134,2.687306767,48.3,-68,100.8,5718,750,61,440,44387,3.7,505,5426,7.2,762,434,340,3.31967001,13.8,10.0,1021,203,8.7,10.3,6071,34.6,24,629,35,2693,2237,636,602,273.3,362,233,16.1,1171,2620,6.4,541,4.918591464
4398,15386,87.2,0.964142522,8066,15923,31616,31.21346966,284.4,59520,25.4,55174,49,21,11448,14,110.2525331,1277,12.84835917,47.0,-403,99.6,60984,5666,1312,2022,50828,3.2,3417,50912,5.8,5355,4093,8179,25.58844564,11.1,8.0,8886,1623,7.0,8.6,65691,33.8,649,7653,187,32893,16968,7179,7948,240.5,334,2538,12.8,8332,23949,12.0,4057,49.75903463
10466,27036,88.2,2.207480327,16113,48896,62670,79.91300642,320.5,51728,26.7,48809,152,73,17009,9,296.9227433,3420,62.88545716,47.3,-599,100.8,133931,14113,1739,6795,45890,3.3,11968,114062,7.2,12279,7747,14487,77.68334036,12.4,8.4,20986,3775,8.7,9.2,142067,35.6,845,16149,488,66090,38502,18084,16854,273.3,16,4991,12.7,19368,53994,9.3,9550,115.0995773
8561,31869,74.4,3.29432007,24278,29085,86041,82.93201206,230.8,83261,18.2,80834,282,108,38805,17,217.2753828,2554,21.08863984,41.2,3251,80.3,145544,12618,3429,4053,78407,2.5,7105,125229,6.1,10095,5093,21407,86.17641819,10.1,5.9,22099,3084,6.5,6.8,167009,30.7,4985,19422,515,88595,28822,23649,23363,212.0,94,12428,6.7,17603,51541,10.5,7363,65.66178866
799,3985,77.9,0.559016142,1881,3319,6749,10.23757527,218.2,62194,26.5,56738,351,1,2560,5,19.36185568,187,4.041023464,42.7,-117,84.8,14055,1209,257,199,51282,3.1,691,11563,6.5,1188,946,1830,9.105330712,10.5,7.6,2116,356,6.9,6.9,14952,35.9,354,1562,76,6936,4022,1684,1730,193.1,67,209,11.9,2015,4942,12.4,879,6.054429058
20228,72901,94.8,3.244457472,56926,71452,175086,126.6511109,375.1,78566,18.6,75048,155,437,71791,25,955.9031688,7155,173.8130138,36.3,2148,112.9,306377,30238,11363,11265,71530,2.9,24774,284791,7.4,22967,12785,51760,246.4810432,10.6,6.4,53590,8132,10.2,7.1,381951,27.8,11260,51728,3232,182241,70347,47587,44678,304.1,148,49282,7.5,39930,103342,12.9,18120,404.9708362
930,3841,87.2,0.205403702,1685,3411,9335,6.649807552,284.4,72148,25.5,66937,359,3,2091,2,23.48851746,290,2.737251473,45.7,44,99.6,13639,1167,128,246,61726,3.1,800,11002,5.8,1186,794,1577,5.45143622,10.6,7.8,2064,338,7.0,8.5,13995,33.1,65,1503,27,9625,3641,1658,1634,240.5,356,133,9.8,1894,5026,10.0,855,10.60080817
1320,2949,66.5,0.37948773,3165,5503,9262,6.974447531,224.8,53390,21.8,49829,288,29,1636,11,24.59631944,290,4.239668844,51.4,30,72.9,18542,2379,259,312,46268,3.8,3200,15205,5.4,1573,890,3029,7.183419742,15.6,9.1,2611,577,6.2,8.7,20826,39.0,106,2500,361,9552,4490,2315,2426,199.9,130,1529,10.1,2317,7818,13.9,1387,7.879993777
3272,8074,75.0,1.323434506,6090,13130,19064,25.34076298,207.6,51120,20.4,46512,86,181,4734,4,54.69694657,691,3.143156952,47.7,348,79.9,43150,4056,705,602,41904,3.1,3767,34222,6.5,3285,1639,6048,19.62593216,11.9,8.6,5821,1061,7.0,9.6,45325,35.0,182,5864,277,19755,9006,5953,5771,188.2,113,830,11.1,4854,16336,12.6,2936,13.5200866
2656,3159,89.4,0.757124694,3119,8058,8836,16.77842402,263.4,45183,25.8,41213,348,3,2819,9,37.89679494,537,9.03141599,51.9,-131,100.1,23677,2950,284,1224,37243,3.6,2757,19395,9.2,2257,1102,2716,12.73591896,15.2,11.1,3145,704,10.5,13.7,24415,35.1,114,3230,71,9373,6359,2819,2708,231.6,217,266,11.7,3319,10065,10.3,2146,13.19560181
540,1598,87.2,0.098467555,665,2231,3481,3.187821284,284.4,58939,32.1,53632,157,5,790,3,11.26005456,183,1.312198652,49.9,-110,99.6,6550,668,79,51,48325,3.5,508,5494,5.8,740,449,666,2.61333945,12.2,9.0,1069,191,7.0,9.8,6709,36.5,30,657,20,3664,2225,716,648,240.5,347,25,13.3,1099,2741,10.1,494,5.081873672
9814,27435,80.1,1.141751628,11573,27619,45173,43.56545383,265.2,62491,36.8,58975,223,102,19894,16,153.1262564,1904,32.05849157,45.2,2130,86.8,94080,13814,2484,684,55459,4.0,6500,93183,6.0,16251,7764,9343,65.03248906,14.8,10.6,15194,3722,6.9,10.5,112067,29.8,2918,10010,448,47077,38651,11890,10176,240.7,221,12035,11.9,19866,42082,7.2,9859,61.00741995
279,961,82.1,0.082961572,527,1035,2106,2.296619116,244.8,43088,27.7,39882,40,8,435,12,5.855872881,84,1.076476977,48.4,-65,91.1,4020,520,59,64,36676,4.4,640,3279,7.3,400,248,539,2.06796893,15.8,9.5,628,144,7.7,8.5,4240,33.2,23,492,54,2190,1233,397,426,213.8,432,76,11.2,583,1587,12.2,313,1.980960453
1567,3032,71.9,0.261729792,2506,5205,9241,6.156967719,228.7,60171,22.9,55384,256,21,1647,25,23.08276259,297,6.005344944,44.5,350,79.1,17786,1983,305,0,50597,3.5,2937,14750,6.1,1648,591,2187,8.691234116,13.4,8.9,2714,510,7.0,10.6,18988,32.4,210,2219,125,9538,4207,2531,2240,202.9,226,541,8.2,2352,6568,10.4,1307,8.985454502
1122,4707,84.8,1.477534897,2728,5228,11514,14.02362069,240.4,62185,24.6,56535,371,11,4467,32,24.83295494,312,10.4723526,42.9,170,92.8,21024,1870,407,2295,50885,3.1,1435,18009,8.6,1692,1261,2671,12.26094748,10.4,7.7,3110,559,9.2,6.2,22869,33.6,207,2890,733,11826,5565,2668,2860,219.1,159,487,9.3,2989,7723,12.9,1390,8.787444388
1005,1233,72.9,0.168647539,924,1909,1758,3.05171737,230.9,33492,24.8,30144,148,0,386,7,10.36941439,146,1.583680698,60.9,-68,77.3,7038,1062,74,132,26796,4.6,1521,5527,7.6,626,295,858,4.712494086,19.2,13.9,1081,255,8.3,18.2,7177,40.5,9,745,29,1904,1797,868,817,214.6,343,27,15.3,963,3366,12.1,768,3.172179898
3535,9088,81.7,0.460463142,4608,11151,15207,17.88611518,263.2,45879,27.4,42074,118,10,4697,0,56.368363,698,10.08222422,54.9,-291,90.3,38691,4466,478,1765,38269,3.6,5783,32972,6.3,3924,2133,4113,21.47868699,13.5,9.9,5580,1196,7.3,10.7,40855,39.6,276,4513,81,15905,11682,5150,4559,231.8,137,1319,15.5,6275,18095,9.5,3261,20.37549405
2183,7674,81.7,0.37505402,3895,7829,16758,14.56850459,263.2,77786,28.1,71874,82,9,6965,7,45.91286294,464,8.212120312,43.1,41,90.3,31345,2966,475,287,65962,3.1,1784,26998,6.3,3433,1606,3034,17.49470731,11.0,8.0,5435,841,7.3,8.1,33277,31.2,273,3246,98,17222,9316,4077,3360,231.8,49,1077,10.9,5191,11640,7.5,2157,16.59614038
1922,4897,74.4,0.528522487,3606,7798,14519,13.3051532,230.8,63019,22.4,57441,104,11,3493,2,34.85846036,448,3.383344705,43.7,142,80.3,25928,2467,265,377,51863,3.0,1612,20239,6.1,1906,1124,3542,13.82566777,12.2,7.7,3726,606,6.5,9.5,26794,32.9,356,3289,68,14967,5924,3230,3141,212.0,359,166,10.3,3230,8838,13.7,1565,10.53441411
1827,3647,72.9,0.441251705,2420,5199,8339,7.984554657,230.9,56696,23.5,51709,104,13,1913,12,27.13067625,360,4.143563627,49.8,48,77.3,17922,2099,280,275,46722,3.5,2141,14550,7.6,1440,757,2229,12.32983335,14.4,10.0,2835,502,8.3,12.6,18778,37.3,71,2254,56,8699,4370,2366,1993,214.6,45,436,11.3,2484,7248,12.1,1453,8.299734446
2372,6033,83.7,0.471082366,3592,8966,12449,13.12717151,292.7,55442,24.6,50568,7,11,2961,3,55.32061068,663,5.429588512,53.0,-72,93.7,27565,2985,389,308,45694,3.3,2063,22137,7.1,2473,1209,3280,14.66425985,13.5,9.5,4111,735,8.3,10.7,28385,37.8,101,3204,122,13112,7036,3570,3099,248.6,302,197,11.2,3847,11730,10.9,2093,19.19782056
2341,5370,83.7,0.449440957,3410,9458,12403,12.52411244,292.7,54327,26.9,50002,162,3,2677,0,52.77919528,688,5.180154536,53.4,-260,93.7,26305,2946,362,405,45677,3.4,2233,21386,7.1,2542,1358,2845,13.99058732,13.8,9.6,4090,732,8.3,10.9,27081,40.6,124,2762,90,13091,7474,3263,2812,248.6,43,197,11.9,3999,11430,9.7,2063,18.31587735
717,1762,66.5,0.186482158,1384,2435,4483,3.427278212,224.8,45820,27.4,42205,153,5,1274,44,12.08675373,145,2.08339436,49.4,-99,72.9,9509,1193,134,183,38590,3.8,1497,7905,5.4,962,558,1180,3.529968195,15.1,9.7,1341,301,6.2,9.1,10234,36.4,171,1163,168,4628,2816,1108,1207,199.9,92,247,12.1,1331,3905,10.3,767,3.872268142
3138,7912,79.0,0.890777239,6384,8361,19056,19.97677481,273.1,46478,20.8,43079,363,43,8232,97,79.33028448,606,4.8554661,42.5,46,86.6,40524,3834,1049,3014,39680,3.0,3420,35408,6.3,3210,1911,5014,24.94906416,10.8,7.7,5470,1066,7.0,8.9,44732,33.8,1747,8143,376,19662,9354,4605,5093,236.3,4,993,9.6,4902,15048,10.7,2718,27.82583655
2098,10108,76.2,2.160981554,6326,9433,20254,28.0182436,207.9,79489,15.8,73315,394,68,6243,16,40.53703329,896,11.99717345,40.3,-496,79.8,40397,2834,894,660,67141,2.6,2549,31761,10.4,2198,949,6104,21.31174912,8.9,5.9,5261,821,10.6,6.6,43051,33.6,435,5359,665,21150,7015,5334,6577,199.6,566,592,7.0,4943,12796,12.6,1862,9.8361919
1886,3135,79.0,0.365972997,2567,5490,7118,8.207394427,273.1,39129,26.2,35293,35,15,1410,4,32.59259519,307,1.994852812,52.0,39,86.6,17778,2121,276,195,31457,4.1,2380,13675,6.3,1642,907,2530,10.2502437,15.5,11.3,2478,565,7.0,13.8,18378,38.9,75,1940,130,7425,4787,1965,1987,236.3,80,104,12.1,2362,7117,14.2,1549,11.43215649
33429,198340,91.7,9.948906728,98197,129137,414289,477.6556632,278.8,89288,18.6,87096,368,5618,172902,83,1202.19561,16181,206.3316743,39.6,11862,100.6,632343,61120,39294,9983,84904,2.5,42223,630354,6.1,46674,23394,103059,328.4220623,9.7,5.4,112867,15994,6.9,5.3,814901,31.1,94831,105607,12877,430470,143234,109302,124712,246.3,83,29938,7.1,91089,249524,12.5,33840,405.3098089
15061,53962,66.5,4.646583626,33274,55151,101322,85.39763252,224.8,51328,19.5,48121,84,246,33160,53,301.166141,6859,51.91202318,56.4,-1590,72.9,150604,27792,4312,16256,44914,3.5,27058,193820,5.4,15237,9533,34706,87.95636308,14.3,7.8,31954,6757,6.2,7.8,255001,43.2,10238,36615,2596,108181,49559,30560,35681,199.9,293,87005,10.2,27441,109233,13.7,15076,96.48546496
2057,4353,75.8,0.868156459,3093,7699,8290,9.846432751,260.3,48678,19.2,44395,274,9,2283,12,41.17149587,494,4.214405089,47.6,-26,84.1,18555,2706,482,4183,40112,3.4,3607,19961,7.8,1682,927,3092,12.98937892,13.6,8.7,3269,685,9.1,10.3,25605,35.3,171,3623,594,8784,4916,3418,3828,231.8,5,5794,9.3,2673,9499,11.6,1731,13.77511546
1312,2429,71.9,0.21268647,2021,4399,6388,5.003265847,228.7,41883,24.0,38274,286,12,1175,3,18.75747982,359,4.880054375,53.9,-183,79.1,6965,2213,161,522,34665,4.4,2657,11804,6.1,1286,607,1968,7.062657595,18.7,9.5,2117,521,7.0,11.1,15430,38.2,98,1931,36,6747,3828,1738,1792,202.9,293,8158,14.8,1970,6364,12.6,1124,7.301746523
3191,9050,79.0,0.847166353,5810,9690,19859,18.99874707,273.1,48005,22.0,45254,362,139,5159,40,75.44641336,857,4.617751025,47.0,38,86.6,39314,3932,988,851,42503,3.3,4189,32076,6.3,2897,1993,5697,23.72760188,12.3,8.5,5548,1054,7.0,9.9,42542,35.7,373,5426,327,20716,9293,4702,5487,236.3,33,1401,9.5,4982,15060,12.3,2733,26.46353256
62364,205211,114.6,17.54577451,192597,218287,898786,461.1029542,449.5,101645,20.2,100374,360,1067,616179,91,4847.780526,24982,506.7219679,29.2,9720,134.3,1267061,97570,39341,56809,99103,2.4,76765,1295883,7.3,102711,64943,173214,1465.423087,7.5,5.1,221657,30890,9.6,4.8,1614714,21.0,207504,239927,4231,923768,319971,206086,236754,353.7,153,95510,7.4,176825,378087,10.4,65873,2150.644068
3132,6991,83.7,0.598009896,4758,10995,14996,16.66413144,292.7,56446,22.8,51534,10,13,3009,9,70.22609,884,6.892526435,52.5,39,93.7,35106,3560,530,307,46622,3.3,3501,27590,7.1,2644,1237,4473,18.61536992,12.9,9.1,5203,908,8.3,11.4,36033,39.2,65,4214,123,15880,8197,4539,4272,248.6,17,196,10.4,4693,14485,11.3,2522,24.37044454
1270,4042,86.4,0.466975874,2720,6335,10745,11.50235312,264.9,61949,25.0,56981,181,15,2070,39,32.29155727,346,6.460418112,46.0,79,94.6,19872,1727,212,212,52013,3.3,1594,15636,7.1,1570,1101,2465,10.67724537,11.0,8.3,3140,518,7.9,8.1,20412,36.6,125,1950,95,11091,5080,2401,2223,238.3,151,93,9.0,2842,7199,10.7,1300,10.71586743
1593,2999,77.8,0.294464115,2243,5555,7324,6.365545989,253.1,43461,24.0,39574,380,10,1550,1,25.8693126,414,3.052184561,58.1,-261,85.1,8193,2560,208,174,35687,4.2,2208,13480,7.4,1340,781,1996,14.71808461,19.0,10.0,2482,569,8.1,11.8,17335,42.2,50,2009,77,7738,4298,1990,1988,225.8,39,8797,12.5,2506,7832,10.8,1342,9.184719816
2354,4464,79.0,0.477071231,3141,6631,10407,10.69890893,273.1,46211,24.4,42774,274,22,1893,4,42.48671254,425,2.600429253,52.0,-138,86.6,23188,2658,372,332,39337,3.8,3868,18531,6.3,2149,1082,2786,13.3619049,14.3,10.4,3510,706,7.0,12.7,23957,36.8,73,2671,167,10832,5953,2727,2671,236.3,310,135,12.3,3220,9642,10.2,1924,14.90261035
10221,32308,78.1,1.523682877,18443,31477,63199,54.7437491,255.0,49591,22.5,46864,66,117,17953,6,203.7789805,2576,57.70948898,46.1,725,86.2,112295,14124,2464,4350,44137,3.4,14118,109855,6.2,11098,5720,16360,64.1715369,12.9,8.5,20027,3783,7.1,9.3,141262,34.2,1790,18057,897,65775,31195,17697,16476,223.5,22,23699,11.0,17384,50684,11.3,9349,68.76979416
9272,22249,72.9,3.084485237,19391,21486,62028,55.81449476,230.9,55532,17.4,53478,289,551,23437,60,189.651778,2372,28.96478517,40.7,2269,77.3,108381,11168,3046,6890,51424,2.8,9417,101165,7.6,7487,3778,16847,86.18933032,11.0,7.2,14871,2811,8.3,9.2,131264,30.5,6022,24950,420,64400,21484,15102,16418,214.6,135,12844,7.4,12420,41161,12.6,7304,58.0176985
2261,6529,87.2,0.419775011,3240,8371,11185,13.58993539,284.4,56003,25.1,53138,305,11,3280,0,48.00250717,706,5.594007101,50.2,-154,99.6,27110,2748,260,2453,50273,3.4,2808,22862,5.8,2312,1704,3049,11.14087369,12.0,8.7,4031,775,7.0,9.9,28601,34.9,144,3480,63,11891,7326,3403,3575,240.5,312,1013,13.1,3807,11469,9.2,1986,21.66443119
2626,7815,121.5,0.955747973,4692,9616,21997,25.46385672,367.1,57778,28.9,54441,13,30,12288,32,82.60393199,646,16.86212496,34.4,-150,130.3,40439,3439,914,1547,51104,3.1,2101,35120,9.9,4118,2136,3948,26.21480156,9.8,7.4,6572,1087,11.7,7.5,42756,26.3,592,4685,144,22643,12533,4653,4724,322.7,7,637,10.0,7228,12086,8.2,2584,28.46763607
1469,2525,80.1,0.139821708,1325,4080,4998,5.335132451,265.2,42501,31.5,38680,226,14,997,52,18.75221736,208,3.925961597,54.4,116,86.8,10819,1973,184,1462,34859,4.4,2454,11644,6.0,1889,928,997,7.964038297,16.9,12.1,1703,510,6.9,12.6,13724,38.8,97,1583,712,5206,4162,1697,1740,240.7,223,1898,8.8,1862,6337,4.9,1405,7.471118451
1293,6528,87.1,0.17065572,1871,3638,7260,7.224583939,279.6,59923,37.0,55079,167,28,3390,3,27.93762487,588,3.763457761,37.3,64,96.2,17071,1864,704,278,50235,3.7,874,15631,6.2,2466,1012,1690,7.32726259,11.9,8.5,2703,573,7.2,8.3,18804,25.8,219,1640,591,7848,6935,1731,1907,243.8,51,191,12.5,3784,5836,8.5,1336,10.63056788
229,789,88.0,0.178073152,313,827,1585,1.866588221,247.1,53194,38.3,48410,443,1,665,6,3.663219132,90,1.243332188,40.3,20,91.5,3250,351,67,40,43626,3.6,215,2861,9.4,481,206,255,1.60265837,12.3,9.2,528,103,9.8,8.0,3378,31.1,15,277,26,1675,1229,329,301,236.2,34,19,8.9,688,1153,5.3,264,1.093877935
1762,10695,96.0,0.904566046,5229,8997,20346,24.97172092,302.7,77811,20.7,73468,31,20,4718,1,66.83104888,788,12.90609193,42.8,383,104.9,38169,2845,727,465,69125,2.7,2222,30571,6.6,2791,1554,4984,20.51299379,9.3,6.4,6026,833,7.4,5.8,39966,37.9,452,4556,246,21134,8001,4731,5379,265.0,210,352,7.8,4716,13085,10.9,1942,22.89905384
1339,5414,66.5,0.386266249,3051,4728,8612,7.099027118,224.8,59779,21.7,54351,474,18,1947,1,25.03566597,453,4.315399027,48.1,-164,72.9,19431,2058,500,259,48923,3.3,2052,15755,5.4,1452,885,2921,7.311732051,13.1,8.5,2533,526,6.2,8.5,21198,37.5,148,2533,468,9065,4709,2582,2651,199.9,373,633,10.2,2590,7583,13.4,1342,8.020748492
2036,3571,77.8,0.301989214,1767,5687,7350,6.528219013,253.1,39225,29.0,35778,515,8,1538,46,26.53040897,263,3.130183855,52.7,137,85.1,17041,2338,201,1771,32331,4.0,2772,14802,7.4,1930,877,1536,15.09420872,15.8,11.4,2471,598,8.1,13.8,17778,38.2,46,1946,66,7613,5169,2569,2079,225.8,185,416,13.3,2603,7798,8.1,1692,9.41943749
337,1114,81.7,0.044722011,441,690,1594,1.737170604,263.2,38182,25.6,34442,413,1,478,59,5.474719481,65,0.979225693,45.9,76,90.3,3564,419,87,68,30702,3.7,544,3175,6.3,305,198,447,2.086095459,13.2,9.1,497,117,7.3,10.6,3968,34.3,75,567,14,1659,1034,465,537,231.8,559,227,8.1,511,1458,6.9,288,1.978948975
